order_id,user_id,order_date,order_amount,restaurant_id
18440,2787,2025-10-23,953,210
18441,8419,2025-06-20,699,249
18442,2809,2025-09-22,345,322
18443,9497,2025-10-18,733,352
18444,5790,2025-01-04,492,477
18445,8706,2025-10-30,653,88
18446,212,2025-11-29,892,453
18447,770,2025-06-15,1043,402
18448,7532,2025-10-29,1157,467
18449,8623,2025-01-15,433,114
18450,3259,2025-12-31,892,152
18451,260,2025-02-04,972,433
18452,1755,2025-12-12,1062,81
18453,46,2025-02-24,1091,260
18454,877,2025-04-22,1074,37
18455,8155,2025-02-09,863,361
18456,2918,2025-11-21,220,314
18457,1956,2025-01-19,1035,402
18458,9793,2025-04-26,610,360
18459,2275,2025-04-09,192,27
18460,7736,2025-11-13,188,425
18461,1740,2025-02-03,201,424
18462,5667,2025-10-21,339,418
18463,3191,2025-08-04,202,107
18464,334,2025-02-13,1028,127
18465,1531,2025-07-26,1028,450
18466,556,2025-04-16,764,401
18467,8923,2025-10-07,859,418
18468,4824,2025-03-05,579,132
18469,4034,2025-12-24,460,133
18470,1164,2025-09-27,1084,76
18471,6029,2025-06-08,821,301
18472,9492,2025-02-23,600,498
18473,2021,2025-05-13,865,338
18474,7686,2025-04-10,1016,293
18475,6024,2025-08-30,194,110
18476,7445,2025-10-13,1121,288
18477,3687,2025-07-06,282,383
18478,1941,2025-07-25,252,52
18479,4397,2025-05-07,336,337
18480,3072,2025-09-02,578,37
18481,7017,2025-02-03,607,21
18482,3500,2025-11-09,120,243
18483,9403,2025-09-01,549,474
18484,4254,2025-05-09,388,498
18485,7818,2025-12-28,213,368
18486,9547,2025-03-06,890,381
18487,6026,2025-10-10,1150,98
18488,7577,2025-09-24,468,229
18489,6608,2025-07-23,385,56
18490,7754,2025-05-15,790,294
18491,7023,2025-10-04,1022,371
18492,4110,2025-04-11,266,87
18493,3268,2025-02-22,490,178
18494,7073,2025-06-07,549,197
18495,9428,2025-11-11,1051,233
18496,5255,2025-06-08,1015,39
18497,4204,2025-09-27,427,461
18498,5891,2025-08-11,835,380
18499,4727,2025-03-01,1044,407
18500,6298,2025-02-20,1152,349
18501,4443,2025-04-09,145,279
18502,1049,2025-06-07,194,500
18503,1960,2025-07-16,834,434
18504,9771,2025-01-01,493,492
18505,3699,2025-06-01,790,102
18506,8542,2025-11-04,617,210
18507,5676,2025-10-17,836,351
18508,7892,2025-08-08,418,49
18509,1479,2025-08-03,775,117
18510,1821,2025-12-05,834,316
18511,9434,2025-10-11,605,456
18512,3931,2025-08-19,935,40
18513,5366,2025-05-28,874,400
18514,9068,2025-01-13,363,291
18515,6604,2025-04-20,1127,376
18516,9734,2025-03-17,514,314
18517,5787,2025-05-23,733,346
18518,3702,2025-07-05,830,483
18519,9012,2025-06-10,917,133
18520,3910,2025-09-05,374,280
18521,8401,2025-10-19,1162,441
18522,1885,2025-12-14,968,488
18523,4503,2025-07-04,145,211
18524,2129,2025-08-24,866,338
18525,7498,2025-01-06,576,353
18526,8299,2025-07-01,909,448
18527,4030,2025-05-01,985,326
18528,1426,2025-05-11,586,417
18529,4606,2025-06-15,1117,217
18530,9310,2025-06-25,175,252
18531,2130,2025-08-11,1078,303
18532,4057,2025-12-31,635,274
18533,241,2025-02-10,506,298
18534,8357,2025-11-08,337,265
18535,1497,2025-11-20,875,287
18536,304,2025-06-14,551,300
18537,4775,2025-07-02,1034,186
18538,912,2025-11-11,1047,306
18539,5094,2025-10-05,252,90
18540,6048,2025-09-18,969,262
18541,2762,2025-07-23,922,436
18542,606,2025-12-23,222,51
18543,1039,2025-05-05,1069,410
18544,407,2025-11-10,203,168
18545,1072,2025-07-25,133,233
18546,7831,2025-05-03,975,305
18547,4210,2025-04-04,755,397
18548,6599,2025-10-06,865,88
18549,4622,2025-09-12,234,107
18550,6089,2025-10-17,627,434
18551,4444,2025-06-14,1023,336
18552,1453,2025-03-27,227,418
18553,2454,2025-05-07,537,160
18554,5500,2025-02-16,145,183
18555,5181,2025-01-03,437,7
18556,6674,2025-12-06,265,179
18557,2988,2025-01-28,383,449
18558,2790,2025-10-29,368,206
18559,201,2025-12-04,1118,3
18560,7826,2025-11-23,226,328
18561,6201,2025-02-03,1117,366
18562,8975,2025-02-12,926,387
18563,2761,2025-01-12,1057,456
18564,5226,2025-10-17,234,198
18565,4922,2025-08-01,490,287
18566,3714,2025-08-17,1039,376
18567,5653,2025-09-13,677,354
18568,9131,2025-06-11,895,296
18569,3117,2025-10-29,1041,83
18570,3618,2025-07-26,666,484
18571,5191,2025-10-13,803,490
18572,8956,2025-09-11,655,269
18573,2895,2025-07-20,1072,110
18574,9447,2025-10-01,1117,422
18575,4620,2025-07-28,874,258
18576,7291,2025-01-02,287,237
18577,9991,2025-02-24,734,40
18578,5189,2025-02-05,1156,32
18579,4967,2025-03-07,473,401
18580,9462,2025-05-02,299,394
18581,7541,2025-04-27,877,459
18582,4194,2025-01-25,241,354
18583,5442,2025-10-29,242,500
18584,8905,2025-12-06,372,117
18585,8866,2025-02-28,741,106
18586,4605,2025-03-29,1100,27
18587,9134,2025-03-19,594,245
18588,943,2025-08-22,895,316
18589,4472,2025-01-10,375,133
18590,3744,2025-06-30,937,255
18591,6284,2025-08-10,151,404
18592,3837,2025-09-21,764,76
18593,2429,2025-03-05,901,337
18594,9382,2025-06-10,633,17
18595,3625,2025-07-29,1167,418
18596,9445,2025-12-16,132,426
18597,7392,2025-07-31,514,198
18598,7928,2025-12-21,352,208
18599,1910,2025-06-12,394,26
18600,2675,2025-09-09,379,264
18601,3325,2025-03-14,746,102
18602,5834,2025-05-17,147,384
18603,2603,2025-12-29,1090,38
18604,5798,2025-04-06,680,393
18605,155,2025-09-27,1046,97
18606,2675,2025-02-25,750,30
18607,4504,2025-06-13,814,430
18608,1528,2025-04-06,510,443
18609,626,2025-06-04,775,109
18610,686,2025-09-01,295,430
18611,9658,2025-01-21,433,213
18612,5210,2025-03-13,875,212
18613,870,2025-04-20,231,462
18614,3078,2025-05-21,388,1
18615,905,2025-09-13,668,100
18616,2023,2025-09-15,1038,472
18617,1243,2025-03-09,202,378
18618,2712,2025-03-04,171,27
18619,1295,2025-08-22,1149,210
18620,5938,2025-08-11,771,487
18621,9056,2025-11-13,770,295
18622,1557,2025-12-22,1027,411
18623,2303,2025-05-25,319,492
18624,737,2025-06-20,641,442
18625,779,2025-03-07,404,81
18626,5526,2025-03-18,966,104
18627,5834,2025-02-28,244,67
18628,7526,2025-09-07,1054,469
18629,9607,2025-08-04,637,373
18630,4785,2025-03-28,676,59
18631,8036,2025-02-08,1108,4
18632,4737,2025-04-08,466,142
18633,8001,2025-04-03,665,171
18634,6591,2025-06-10,944,16
18635,6795,2025-02-19,743,117
18636,4733,2025-12-12,1028,188
18637,522,2025-05-25,286,45
18638,5698,2025-03-17,137,467
18639,2848,2025-06-15,517,220
18640,4112,2025-09-10,887,275
18641,6395,2025-07-04,923,377
18642,8423,2025-01-06,229,107
18643,7421,2025-02-20,980,294
18644,8120,2025-03-15,532,151
18645,6750,2025-05-10,1082,353
18646,519,2025-08-20,988,461
18647,8676,2025-01-04,781,442
18648,3852,2025-12-22,1013,51
18649,6856,2025-04-06,461,268
18650,5005,2025-04-21,1167,8
18651,5545,2025-06-14,905,430
18652,9226,2025-11-04,300,410
18653,8958,2025-12-07,182,137
18654,3361,2025-07-25,1109,233
18655,6053,2025-10-27,942,424
18656,6759,2025-01-06,1117,412
18657,988,2025-01-23,427,419
18658,8208,2025-06-22,1039,243
18659,7496,2025-01-19,738,477
18660,7093,2025-03-03,799,225
18661,9763,2025-10-14,1158,270
18662,4428,2025-12-17,750,376
18663,79,2025-11-16,822,271
18664,1819,2025-01-19,737,308
18665,9237,2025-07-26,286,275
18666,9804,2025-03-27,543,353
18667,432,2025-09-09,662,392
18668,8805,2025-06-23,1053,482
18669,4351,2025-08-05,551,155
18670,8464,2025-01-05,134,107
18671,4432,2025-01-22,183,124
18672,8950,2025-02-02,449,238
18673,4304,2025-06-28,869,30
18674,8306,2025-09-27,1095,174
18675,5152,2025-06-18,228,408
18676,5017,2025-07-29,768,224
18677,1963,2025-08-10,807,241
18678,3066,2025-11-12,918,420
18679,3949,2025-02-01,1122,101
18680,7672,2025-05-27,873,259
18681,9026,2025-12-13,886,421
18682,7107,2025-09-18,660,46
18683,929,2025-05-05,502,296
18684,5423,2025-09-23,723,449
18685,2916,2025-02-12,533,451
18686,9536,2025-07-27,1169,91
18687,5388,2025-08-29,740,352
18688,9390,2025-08-30,529,52
18689,198,2025-12-04,292,375
18690,9049,2025-08-08,952,248
18691,4398,2025-10-25,671,480
18692,4501,2025-01-27,206,465
18693,6866,2025-04-26,417,171
18694,9186,2025-10-13,749,493
18695,846,2025-08-30,813,99
18696,6291,2025-07-22,1078,224
18697,1748,2025-06-10,836,128
18698,5508,2025-02-22,760,402
18699,4966,2025-08-11,480,36
18700,9760,2025-10-31,658,220
18701,346,2025-05-29,242,241
18702,156,2025-10-20,978,359
18703,5562,2025-12-14,351,40
18704,7370,2025-11-22,745,252
18705,5033,2025-02-14,1172,316
18706,8334,2025-02-12,668,61
18707,104,2025-09-20,781,484
18708,1239,2025-06-18,1045,263
18709,7477,2025-11-25,247,186
18710,4204,2025-12-12,433,480
18711,3532,2025-08-29,899,113
18712,3876,2025-11-23,731,75
18713,8116,2025-07-04,475,156
18714,1253,2025-12-28,820,119
18715,7080,2025-01-28,656,410
18716,7110,2025-08-17,1084,428
18717,8400,2025-09-15,594,334
18718,5641,2025-08-03,1052,25
18719,1763,2025-10-28,195,243
18720,8910,2025-06-21,1054,382
18721,1429,2025-06-19,397,215
18722,4277,2025-09-28,322,79
18723,8006,2025-07-26,385,351
18724,641,2025-04-01,969,350
18725,1823,2025-05-27,739,114
18726,5805,2025-09-15,1138,413
18727,3049,2025-05-16,258,349
18728,3228,2025-09-24,1159,317
18729,1920,2025-02-09,272,172
18730,9603,2025-11-05,430,395
18731,8663,2025-11-11,1082,117
18732,5800,2025-05-29,313,116
18733,4100,2025-04-13,1042,339
18734,6138,2025-01-19,454,419
18735,6342,2025-05-22,731,113
18736,7564,2025-09-01,597,147
18737,9594,2025-01-06,159,397
18738,9690,2025-02-15,706,89
18739,9913,2025-06-09,869,39
18740,579,2025-12-09,428,458
18741,5005,2025-11-21,1016,8
18742,2601,2025-11-04,1054,71
18743,8935,2025-02-27,331,88
18744,5783,2025-03-09,546,253
18745,4271,2025-11-13,881,362
18746,2031,2025-07-13,364,37
18747,5860,2025-07-25,611,158
18748,3108,2025-03-03,150,18
18749,7182,2025-02-21,1102,74
18750,2229,2025-02-20,422,5
18751,3265,2025-04-19,136,292
18752,1735,2025-01-22,166,245
18753,4944,2025-08-15,238,487
18754,5024,2025-05-08,1199,121
18755,4110,2025-08-06,166,477
18756,9647,2025-08-26,175,265
18757,2127,2025-12-30,882,228
18758,3956,2025-10-24,446,253
18759,8193,2025-05-18,255,161
18760,5084,2025-01-22,1048,288
18761,6931,2025-04-11,440,202
18762,8839,2025-07-26,579,274
18763,6610,2025-04-24,975,81
18764,7679,2025-10-31,327,10
18765,708,2025-11-22,328,181
18766,8795,2025-05-04,988,386
18767,2832,2025-05-27,1054,206
18768,3662,2025-08-08,1070,213
18769,4110,2025-12-13,612,494
18770,2091,2025-06-12,123,310
18771,1099,2025-09-17,639,225
18772,1951,2025-05-17,179,69
18773,3379,2025-02-05,559,55
18774,3825,2025-05-29,512,174
18775,2883,2025-08-17,743,354
18776,6224,2025-12-22,995,181
18777,2011,2025-11-20,283,139
18778,494,2025-08-28,334,120
18779,8114,2025-06-21,469,243
18780,1852,2025-02-24,809,333
18781,5379,2025-04-12,711,413
18782,6648,2025-11-30,1099,395
18783,7496,2025-11-25,1021,127
18784,4944,2025-04-09,861,486
18785,4637,2025-05-03,209,315
18786,7389,2025-04-29,753,136
18787,6751,2025-03-16,872,111
18788,4842,2025-08-01,1030,180
18789,9611,2025-05-08,677,481
18790,5792,2025-10-22,497,430
18791,8433,2025-11-13,613,241
18792,2401,2025-01-11,158,352
18793,7518,2025-07-29,687,6
18794,8286,2025-01-18,895,194
18795,3399,2025-02-27,787,413
18796,9936,2025-05-31,1127,233
18797,4011,2025-06-05,558,419
18798,4149,2025-08-27,335,160
18799,3969,2025-12-05,1095,125
18800,9661,2025-01-27,564,342
18801,2678,2025-07-07,1183,500
18802,2406,2025-07-18,963,175
18803,7647,2025-04-16,683,132
18804,1276,2025-06-28,942,488
18805,7316,2025-03-16,630,290
18806,9262,2025-10-11,370,474
18807,1142,2025-07-07,963,290
18808,1567,2025-01-21,992,494
18809,7381,2025-06-17,406,109
18810,6298,2025-11-12,1108,432
18811,7615,2025-04-06,567,325
18812,9108,2025-03-17,520,163
18813,5433,2025-06-15,1190,39
18814,4537,2025-09-24,759,100
18815,5274,2025-08-14,606,49
18816,3857,2025-04-08,1024,496
18817,2905,2025-09-12,1034,207
18818,5989,2025-10-03,434,229
18819,6299,2025-07-05,341,139
18820,5657,2025-06-05,1148,364
18821,9994,2025-04-18,639,403
18822,3794,2025-10-19,578,489
18823,1661,2025-01-19,681,395
18824,7853,2025-05-12,978,243
18825,6094,2025-07-26,644,31
18826,6458,2025-02-06,613,258
18827,1619,2025-04-10,525,281
18828,594,2025-11-25,335,159
18829,2071,2025-08-28,1195,240
18830,648,2025-03-05,872,165
18831,1330,2025-08-21,468,137
18832,1424,2025-03-19,528,10
18833,5931,2025-04-21,693,494
18834,9073,2025-08-04,580,188
18835,7026,2025-11-09,548,385
18836,1235,2025-11-11,641,252
18837,9810,2025-09-06,389,435
18838,5678,2025-07-20,263,189
18839,1457,2025-02-20,610,21
18840,5480,2025-01-23,706,436
18841,2831,2025-06-27,425,54
18842,9265,2025-11-10,249,95
18843,3733,2025-01-25,132,406
18844,7755,2025-03-23,1050,232
18845,7389,2025-10-13,360,63
18846,6880,2025-11-25,290,193
18847,7174,2025-05-12,1138,57
18848,1079,2025-05-19,626,232
18849,7183,2025-02-07,707,476
18850,4619,2025-10-04,390,253
18851,5503,2025-02-16,778,259
18852,5496,2025-04-25,248,400
18853,4915,2025-03-09,725,456
18854,5797,2025-08-16,1032,280
18855,7353,2025-02-24,366,53
18856,88,2025-02-16,271,436
18857,5875,2025-12-14,604,260
18858,4452,2025-10-19,404,125
18859,1089,2025-09-11,338,124
18860,654,2025-08-27,1154,316
18861,3110,2025-01-15,380,230
18862,1398,2025-01-21,609,429
18863,4761,2025-11-27,1007,448
18864,2428,2025-01-21,233,135
18865,2085,2025-02-10,851,65
18866,8931,2025-01-12,1070,367
18867,3000,2025-07-01,211,495
18868,4430,2025-07-04,1022,204
18869,2467,2025-01-14,1072,69
18870,881,2025-05-11,461,33
18871,7951,2025-05-28,934,380
18872,6738,2025-10-21,685,217
18873,9729,2025-04-29,600,184
18874,6596,2025-04-09,604,217
18875,5037,2025-01-25,702,370
18876,8632,2025-07-13,591,410
18877,2047,2025-04-29,175,21
18878,2195,2025-12-02,215,192
18879,9078,2025-08-03,948,414
18880,8490,2025-11-13,1079,158
18881,6514,2025-04-19,1014,472
18882,894,2025-03-21,175,99
18883,7401,2025-02-20,1057,300
18884,660,2025-04-08,523,59
18885,124,2025-05-31,573,466
18886,248,2025-01-04,771,110
18887,9678,2025-02-12,952,147
18888,1406,2025-12-28,565,56
18889,7104,2025-09-20,1087,403
18890,1130,2025-12-11,830,377
18891,4774,2025-12-23,874,445
18892,9666,2025-07-10,434,9
18893,6714,2025-08-28,961,131
18894,2528,2025-11-23,506,447
18895,7026,2025-02-18,499,499
18896,469,2025-01-21,974,179
18897,6510,2025-04-17,518,82
18898,6902,2025-12-20,184,420
18899,5022,2025-04-14,1069,59
18900,1919,2025-10-31,832,383
18901,8531,2025-09-21,599,433
18902,7464,2025-05-10,935,24
18903,3698,2025-01-21,872,328
18904,3834,2025-05-28,709,185
18905,4451,2025-03-18,525,86
18906,5188,2025-07-23,381,279
18907,6293,2025-03-08,1133,500
18908,246,2025-11-11,889,328
18909,5796,2025-03-07,349,101
18910,9179,2025-04-20,1050,368
18911,8839,2025-07-08,207,211
18912,7037,2025-11-24,763,302
18913,8636,2025-09-06,725,109
18914,5304,2025-01-30,1091,365
18915,8479,2025-05-19,214,191
18916,6840,2025-03-20,645,74
18917,9041,2025-09-05,943,183
18918,9701,2025-10-13,933,404
18919,335,2025-01-16,1186,475
18920,887,2025-01-18,1086,133
18921,4268,2025-08-10,519,468
18922,875,2025-05-09,460,47
18923,2567,2025-02-16,869,66
18924,1331,2025-06-16,959,464
18925,1774,2025-02-14,940,249
18926,8092,2025-09-14,577,439
18927,3754,2025-02-05,367,59
18928,4507,2025-08-05,667,159
18929,1445,2025-12-30,175,209
18930,6631,2025-06-26,666,381
18931,7974,2025-05-27,1058,22
18932,4596,2025-08-13,347,272
18933,568,2025-03-01,248,139
18934,9890,2025-01-06,1030,11
18935,4765,2025-06-15,1092,182
18936,6637,2025-10-08,896,177
18937,5808,2025-01-27,1115,1
18938,9293,2025-07-07,640,348
18939,46,2025-08-27,196,46
18940,2807,2025-02-25,712,446
18941,9731,2025-12-04,801,91
18942,2784,2025-09-24,828,452
18943,7127,2025-01-25,381,212
18944,761,2025-10-05,799,237
18945,6221,2025-06-06,786,390
18946,6129,2025-03-30,1157,77
18947,1513,2025-03-28,691,405
18948,5351,2025-07-03,393,31
18949,661,2025-12-17,218,48
18950,6251,2025-08-04,503,41
18951,698,2025-10-08,614,381
18952,7967,2025-01-06,378,352
18953,9223,2025-10-28,159,430
18954,825,2025-03-31,1146,332
18955,979,2025-10-06,908,360
18956,5462,2025-12-04,995,112
18957,9496,2025-09-04,872,306
18958,1725,2025-02-02,569,23
18959,6221,2025-03-16,1027,36
18960,6268,2025-07-05,301,116
18961,2332,2025-09-17,996,288
18962,6989,2025-04-16,1078,423
18963,3830,2025-10-13,439,102
18964,6752,2025-01-28,212,231
18965,8749,2025-02-16,1005,216
18966,9315,2025-10-03,966,311
18967,8056,2025-04-02,1155,426
18968,2116,2025-12-23,998,200
18969,2126,2025-03-15,870,32
18970,3218,2025-06-24,1113,88
18971,8267,2025-10-03,955,5
18972,5971,2025-08-16,1159,114
18973,8706,2025-09-26,732,460
18974,6019,2025-12-04,649,480
18975,7837,2025-12-10,904,385
18976,5882,2025-10-13,830,227
18977,7216,2025-05-24,378,96
18978,4230,2025-04-13,1184,105
18979,6971,2025-01-28,757,463
18980,3091,2025-12-01,652,162
18981,2032,2025-10-16,1076,162
18982,3407,2025-01-27,638,392
18983,3991,2025-01-30,654,175
18984,8723,2025-03-25,661,57
18985,8033,2025-12-10,941,335
18986,8626,2025-02-20,144,2
18987,1630,2025-09-07,386,409
18988,3708,2025-05-09,1047,252
18989,6277,2025-02-07,755,447
18990,8259,2025-04-13,379,190
18991,8860,2025-12-10,930,142
18992,150,2025-11-16,231,25
18993,1133,2025-03-06,439,258
18994,7663,2025-09-18,1171,52
18995,4711,2025-10-05,296,347
18996,5201,2025-02-26,489,81
18997,540,2025-04-25,1014,200
18998,1822,2025-12-01,1062,245
18999,8667,2025-05-27,132,111
19000,2302,2025-03-04,1007,8
19001,2541,2025-08-22,940,45
19002,2619,2025-06-24,1006,316
19003,7373,2025-08-07,577,344
19004,2850,2025-01-19,1004,481
19005,7894,2025-02-10,555,370
19006,5345,2025-07-19,1106,476
19007,6574,2025-12-13,160,398
19008,5599,2025-10-20,765,457
19009,3489,2025-12-31,312,81
19010,5493,2025-05-19,664,102
19011,3483,2025-04-30,553,486
19012,5795,2025-10-29,1097,249
19013,8442,2025-11-17,545,3
19014,559,2025-02-19,1183,139
19015,9778,2025-09-09,258,407
19016,5770,2025-01-04,163,425
19017,2332,2025-11-23,723,111
19018,6825,2025-02-11,349,110
19019,5089,2025-11-25,422,358
19020,1725,2025-09-10,790,109
19021,1587,2025-09-20,438,275
19022,4837,2025-06-16,706,107
19023,2793,2025-07-30,1156,200
19024,6589,2025-11-16,413,181
19025,417,2025-09-09,443,72
19026,6606,2025-09-29,528,338
19027,804,2025-07-04,823,470
19028,2951,2025-09-13,735,428
19029,1570,2025-04-29,293,106
19030,8490,2025-01-18,637,391
19031,3233,2025-03-12,1179,379
19032,8974,2025-07-05,850,245
19033,3033,2025-10-14,1094,53
19034,4508,2025-12-09,336,404
19035,4722,2025-08-29,938,393
19036,8615,2025-12-09,1057,448
19037,9310,2025-06-10,318,125
19038,4639,2025-08-24,1151,296
19039,3972,2025-06-11,624,427
19040,7630,2025-10-02,206,230
19041,7524,2025-08-13,403,195
19042,8728,2025-06-09,857,411
19043,2266,2025-01-12,635,244
19044,9570,2025-07-25,271,159
19045,3649,2025-11-29,199,439
19046,7895,2025-09-12,1039,110
19047,9316,2025-03-15,948,312
19048,421,2025-08-13,145,174
19049,7474,2025-12-07,1014,367
19050,6573,2025-05-29,555,129
19051,315,2025-08-09,393,204
19052,6234,2025-10-15,283,64
19053,2487,2025-09-28,977,203
19054,5371,2025-12-08,925,391
19055,1601,2025-12-01,961,300
19056,5356,2025-10-27,780,169
19057,2618,2025-01-10,830,126
19058,100,2025-05-11,292,461
19059,9083,2025-06-22,293,173
19060,9004,2025-08-24,1069,102
19061,9614,2025-07-11,408,303
19062,4044,2025-07-28,524,497
19063,8437,2025-05-13,1036,354
19064,3453,2025-02-23,436,157
19065,6306,2025-04-19,751,263
19066,1014,2025-04-20,533,353
19067,4390,2025-03-21,1193,292
19068,246,2025-02-26,147,490
19069,9400,2025-11-19,871,421
19070,3521,2025-11-23,270,372
19071,3240,2025-03-26,686,106
19072,9832,2025-03-30,756,332
19073,3477,2025-09-24,722,258
19074,7584,2025-03-12,1146,253
19075,3596,2025-05-30,990,387
19076,7834,2025-11-28,881,343
19077,1040,2025-01-10,976,412
19078,6350,2025-04-20,454,278
19079,8088,2025-03-24,755,140
19080,9179,2025-04-16,582,354
19081,960,2025-07-27,271,338
19082,2253,2025-07-02,616,97
19083,4253,2025-11-16,547,293
19084,5535,2025-11-20,908,275
19085,4927,2025-05-14,754,36
19086,299,2025-01-06,920,107
19087,19,2025-01-18,344,41
19088,9715,2025-10-18,1110,216
19089,8892,2025-02-09,213,417
19090,6440,2025-04-23,775,473
19091,625,2025-09-16,432,2
19092,2417,2025-05-14,539,376
19093,1153,2025-01-29,364,262
19094,1299,2025-08-25,1180,129
19095,376,2025-08-08,849,491
19096,5208,2025-08-08,540,277
19097,3993,2025-07-02,387,309
19098,5060,2025-07-07,675,338
19099,6360,2025-12-12,699,333
19100,1383,2025-03-01,371,141
19101,852,2025-03-25,846,247
19102,5601,2025-07-24,984,19
19103,9500,2025-06-09,654,162
19104,8675,2025-03-13,650,399
19105,9240,2025-03-03,244,6
19106,5164,2025-10-19,638,86
19107,9111,2025-09-01,617,439
19108,2529,2025-09-24,151,195
19109,6222,2025-09-26,415,442
19110,2366,2025-01-29,1024,495
19111,8096,2025-07-04,419,290
19112,4612,2025-06-11,785,115
19113,6014,2025-12-02,850,38
19114,5919,2025-06-19,329,95
19115,1735,2025-01-31,171,46
19116,1537,2025-06-04,463,316
19117,9742,2025-11-03,1178,279
19118,1246,2025-06-26,1103,438
19119,2534,2025-08-09,746,385
19120,1815,2025-03-28,201,259
19121,3527,2025-04-21,1154,303
19122,9324,2025-04-12,367,262
19123,6631,2025-11-26,1005,220
19124,4489,2025-08-06,1076,134
19125,4215,2025-03-28,154,372
19126,1774,2025-04-13,502,26
19127,8958,2025-03-23,651,89
19128,6047,2025-05-12,342,329
19129,1581,2025-04-22,739,399
19130,9854,2025-09-24,476,97
19131,9863,2025-02-09,488,482
19132,8179,2025-10-23,712,278
19133,1088,2025-01-07,210,17
19134,7174,2025-04-17,956,135
19135,3490,2025-01-06,1033,465
19136,6161,2025-02-10,459,134
19137,8012,2025-08-12,700,335
19138,2601,2025-02-06,1181,133
19139,2490,2025-08-05,1162,59
19140,6510,2025-03-15,998,197
19141,7523,2025-01-19,265,487
19142,9629,2025-11-20,231,409
19143,816,2025-11-12,186,403
19144,8031,2025-08-09,368,232
19145,8424,2025-12-03,595,351
19146,9677,2025-12-20,616,130
19147,7258,2025-03-11,250,406
19148,7318,2025-08-18,756,264
19149,8040,2025-04-09,327,413
19150,1479,2025-06-18,738,77
19151,4485,2025-05-09,906,264
19152,1332,2025-03-21,961,384
19153,1281,2025-03-30,630,53
19154,2422,2025-02-09,1040,315
19155,2240,2025-09-17,676,331
19156,1406,2025-06-30,622,25
19157,7604,2025-11-10,685,338
19158,8371,2025-10-01,920,401
19159,6366,2025-04-29,776,162
19160,8085,2025-08-30,138,180
19161,8743,2025-10-06,976,335
19162,6128,2025-12-30,415,320
19163,4075,2025-03-10,417,342
19164,5433,2025-08-19,1189,376
19165,4905,2025-04-21,906,105
19166,5780,2025-03-22,944,429
19167,5654,2025-06-25,236,226
19168,4253,2025-01-13,455,81
19169,5934,2025-03-09,1168,457
19170,8393,2025-07-05,1174,365
19171,7557,2025-08-10,830,240
19172,3896,2025-03-13,869,67
19173,9539,2025-11-22,266,267
19174,4441,2025-07-15,195,210
19175,2464,2025-08-06,1049,63
19176,2145,2025-09-05,503,379
19177,6098,2025-12-11,1015,28
19178,8813,2025-10-04,460,64
19179,6884,2025-10-12,190,382
19180,1778,2025-03-25,373,189
19181,3881,2025-06-19,702,335
19182,6685,2025-03-25,540,250
19183,1133,2025-12-11,355,14
19184,955,2025-05-13,965,374
19185,132,2025-09-20,407,285
19186,605,2025-02-16,1087,290
19187,4662,2025-06-05,1013,254
19188,7410,2025-10-10,1078,284
19189,1401,2025-03-25,264,446
19190,6448,2025-08-25,521,76
19191,2549,2025-05-30,182,386
19192,5760,2025-01-18,1063,13
19193,1886,2025-11-24,733,358
19194,339,2025-01-23,560,38
19195,5804,2025-10-14,287,53
19196,6559,2025-05-29,1094,444
19197,911,2025-06-03,721,185
19198,3997,2025-02-18,865,258
19199,9046,2025-05-03,489,428
19200,4271,2025-12-10,456,267
19201,8020,2025-12-22,961,4
19202,5501,2025-02-05,756,2
19203,4615,2025-03-22,892,90
19204,897,2025-04-22,372,475
19205,8425,2025-08-27,1064,218
19206,2759,2025-12-20,341,277
19207,9017,2025-11-07,1191,158
19208,8317,2025-06-26,179,338
19209,698,2025-04-27,240,479
19210,1062,2025-07-19,897,204
19211,248,2025-03-13,624,413
19212,1920,2025-06-23,1056,392
19213,1612,2025-04-11,910,195
19214,8333,2025-10-25,470,19
19215,4193,2025-03-23,1032,420
19216,5775,2025-02-02,550,122
19217,3664,2025-02-08,990,298
19218,1378,2025-10-30,504,199
19219,7156,2025-04-16,739,454
19220,6619,2025-03-08,1020,15
19221,2864,2025-11-05,570,448
19222,9743,2025-04-15,862,43
19223,9000,2025-11-15,122,104
19224,4631,2025-05-22,123,44
19225,2313,2025-10-03,737,250
19226,8864,2025-12-14,155,217
19227,8497,2025-05-03,640,92
19228,4880,2025-04-21,355,416
19229,1312,2025-10-21,496,65
19230,7843,2025-06-15,711,247
19231,4397,2025-04-08,214,245
19232,8328,2025-05-31,481,355
19233,6632,2025-07-08,1001,474
19234,3313,2025-07-05,368,421
19235,2852,2025-10-15,488,179
19236,3033,2025-03-20,284,231
19237,2407,2025-08-09,721,471
19238,3066,2025-04-22,701,275
19239,7620,2025-07-27,649,499
19240,9434,2025-02-13,183,155
19241,7887,2025-08-18,1000,74
19242,8323,2025-10-22,1164,99
19243,627,2025-02-13,899,166
19244,288,2025-03-10,517,430
19245,5887,2025-01-04,921,121
19246,2708,2025-05-04,1179,426
19247,2104,2025-08-07,568,48
19248,2382,2025-09-20,1142,136
19249,1635,2025-07-16,573,58
19250,9788,2025-12-21,299,75
19251,8879,2025-02-21,651,203
19252,1612,2025-06-11,829,295
19253,4063,2025-10-11,466,444
19254,5514,2025-01-05,237,78
19255,8033,2025-05-23,1143,479
19256,5284,2025-02-17,498,285
